form_code,protocol_code,ordinal,source_page,source_locator,source_refs,original_text,text_digest,proposal_id,proposed_risk_band,proposed_risk_domain,safety_critical_proposal,source_mapping_state,source_authority_state,risk_classification_state,decision_state
"FSS-AGA-FORM-011","AGA 011.272","49","13","raw PDF page 13; AGA 011.272; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","If the answer to AGA 011.271 is YES, is the information on the obstacle protection surface provided?","sha256:4f8cff8c5e844542f424dc9c404d01589bfec23d191019e3345be8d52098da09","all-forms-preview-011-0049","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.273","50","13","raw PDF page 13; AGA 011.273; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","If the answer to AGA 011.272 is YES, is the description of the obstacle protection surface provided with the accuracy required?","sha256:8adb7583386068515b1d8aea9d495e7708a8e09adf437e00f442371f3e202803","all-forms-preview-011-0050","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.275","51","13","raw PDF page 13; AGA 011.275; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the geographical coordinates of the runway markings provided with the accuracy required?","sha256:a9b1543f698c9e2c81e7ed2a94b9879cdb4791e9b0bb9fa247a2d4e6d5776dfb","all-forms-preview-011-0051","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.277","52","13","raw PDF page 13; AGA 011.277; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the geographical coordinates of the runway centerline lights provided with the accuracy required?","sha256:6be555f6306f717cfc7f98f28792a5d894fff9e35fae18a5fe4cc7b5e4f68214","all-forms-preview-011-0052","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.279","53","14","raw PDF page 14; AGA 011.279; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the geographical coordinates of the runway edge lights provided with the accuracy required?","sha256:7f8aab6dd595aa106af7c5d8ef127bc1b3c7c481a36fe56f7f5c7624d05642a2","all-forms-preview-011-0053","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.281","54","14","raw PDF page 14; AGA 011.281; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information of the reference code of each runway provided with the accuracy required?","sha256:a47cd25a6c94ba4dd202073dfddfb44fabba074eef4fe7c6591926f1e3e74aef","all-forms-preview-011-0054","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.283","55","14","raw PDF page 14; AGA 011.283; Protocol question column","NAMCARs 139.09.6 | NAMCARs 139.09.2","Is the information of the restrictions imposed on the runway(s) provided?","sha256:16f4e76e3d46a46245c8c95744a51da539220f26387e52995d98a95c653fafb5","all-forms-preview-011-0055","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.285","56","14","raw PDF page 14; AGA 011.285; Protocol question column","NAMCARs 139.09.6 | NAMCARs 139.09.2","Is the designator of the runway provided with the accuracy required?","sha256:a7dab9c6daaa78e3ef76058465cce58947f0cee63e552f25c930c3e29176da77","all-forms-preview-011-0056","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.287","57","15","raw PDF page 15; AGA 011.287; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the true bearing for each runway provided with the accuracy required?","sha256:360613b5162f2ec80dbaf7806574f2bc1e6fda0e9470dd13ef75b50ad37262b0","all-forms-preview-011-0057","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.289","58","15","raw PDF page 15; AGA 011.289; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the type of each runway provided with the accuracy required?","sha256:b1e11eef7096eada1a341610b8cca23d2cd85037b3d5bd18595efe6ef1b24111","all-forms-preview-011-0058","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.291","59","15","raw PDF page 15; AGA 011.291; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Are the geographical coordinates of each runway threshold provided with the accuracy required?","sha256:aaf9f98ca87b731c32a0278258b7461e26480cd706377297b4da946e2ced9e1c","all-forms-preview-011-0059","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.293","60","15","raw PDF page 15; AGA 011.293; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the geographical coordinate and elevation of each Yes No Check survey report for method used declaration of accuracy Satisfactory Not satisfactory Regulatory ref. Protocol question Reply Guidance for review of protocol question Status of implementation Evidence/No tes/Commen ts Yes/Sat: Yes/Not Sat: No/Not Sat: N/A: FSS–AGA–FORM 011 30 April 2024 16 of 30 NAMCARs 139.09.4 NAMCATS-AH 139.09.4 departure end of runway provided with the accuracy required?","sha256:e2f8fcb24bad646e9346f4d1541a081e9901a9a7cf037fef99a8d445f2e248ea","all-forms-preview-011-0060","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.295","61","16","raw PDF page 16; AGA 011.295; Protocol question column","NAMCARs 139.09.4 | NAMCARs 139.09.2","Is the highest elevation and slope of the touchdown zone of each precision approach runway provided with the accuracy required?","sha256:c6296b9cad794fee7e11761d32f8b95b475914f8921e2fa45e22ca48b93ff116","all-forms-preview-011-0061","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.297","62","16","raw PDF page 16; AGA 011.297; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.4 | NAMCARs 139.09.6","Is the slope of the runway provided with the accuracy required?","sha256:eb5b024dbbaf19803dd353710107a3cd81184e0c379ffd2384a65416b1d85fc9","all-forms-preview-011-0062","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.299","63","16","raw PDF page 16; AGA 011.299; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the geographical coordinate of the land and hold short operations (LAHSO) provided with the accuracy required?","sha256:c948cfb584a93bbccf7e9c98f7e7f04fef3fc622dc20e8a4dc7434b6f1891789","all-forms-preview-011-0063","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.301","64","17","raw PDF page 17; AGA 011.301; Protocol question column","NAMCARs 139.09.6","If AGA 011.299 is YES, is the information of the runway name or taxiway being protected provided?","sha256:b38a20ddf1ba06415812d1a75099cd0920a42c2ae6f5343c3f5f894a4847bbe6","all-forms-preview-011-0064","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.303","65","17","raw PDF page 17; AGA 011.303; Protocol question column","NAMCARs 139.09.6 | NAMCARs 139.09.2","Is the information on the location, pavement classification number, surface type and aircraft restriction of the displaced area for each runway provided with the accuracy required?","sha256:204931c189acf643ebb6cfc1041eb963f758c6492c4616a0bfeb6c4744a85593","all-forms-preview-011-0065","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.305","66","17","raw PDF page 17; AGA 011.305; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the geographical coordinate, length, width, slope and surface type of the stopway for each runway provided with the accuracy required?","sha256:f9a495322ed080eb392673518f76c534be11f5e2f509e5f1a0aba7abfd86440f","all-forms-preview-011-0066","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.307","67","17","raw PDF page 17; AGA 011.307; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the length, width and ground profile of clearway for each runway provided with the accuracy required?","sha256:2c0a9b5eb4c97e37f6cb2db34906d252a929cb5c2156f50e5ceeaf49d9874a9e","all-forms-preview-011-0067","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.309","68","18","raw PDF page 18; AGA 011.309; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the length width, longitudinal and transverse slopes and surface type of the runway end safety areas for each runway provided with the accuracy required?","sha256:276f202449a1663c452e7a3b28a54b41c55d606d1b83f5b8c463ab9e773ca806","all-forms-preview-011-0068","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.311","69","18","raw PDF page 18; AGA 011.311; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6 | NAMCARs 139.09.9","Is the information of all declared distances provided with the accuracy required?","sha256:74e82562575fae3102721699d73529b47d09ad4e924166d281abfc9aa7cc91e6","all-forms-preview-011-0069","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.313","70","19","raw PDF page 19; AGA 011.313; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the geographical coordinates of the stopway lights provided with the accuracy required?","sha256:d764aceda7addc47374c6f0fe0764dc77c67d7717758055ecf2a237d29c42462","all-forms-preview-011-0070","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.315","71","19","raw PDF page 19; AGA 011.315; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Has the aerodrome installed an approach lighting system?","sha256:d48fa42e2894d05e414898e1891054ee7920f24bc13e850acabbba3009036019","all-forms-preview-011-0071","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.316","72","19","raw PDF page 19; AGA 011.316; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","If the answer to AGA 011.315 is YES, is the information on the approach lighting system provided with the accuracy required?","sha256:b37312a3eb13da289fb87397aa80745ad06eac2c1add1243d3c6d3f3602de7a2","all-forms-preview-011-0072","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.317","73","19","raw PDF page 19; AGA 011.317; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the runway threshold lights geographical coordinates, colour and wing bar colour provided with the accuracy required?","sha256:f0350f1ee79e35e63de054d9414ff1f8726174a80e14185906d5a5dae88f7656","all-forms-preview-011-0073","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.319","74","20","raw PDF page 20; AGA 011.319; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the touchdown zone lights geographical coordinates and length provided with the accuracy required?","sha256:18da13bb93bc9e0de226ef3c92f4283e8ef0db9d4f3bfc617bdd6393ff0e0383","all-forms-preview-011-0074","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.321","75","20","raw PDF page 20; AGA 011.321; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6 | NAMCARs 139.09.13","Is a visual approach slope indicator system required?","sha256:f15ee04ce1fd4182631de3efa990a5419b254af501fd9945fab4049d79d5f008","all-forms-preview-011-0075","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.322","76","21","raw PDF page 21; AGA 011.322; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.13","If the answer to AGA 011.321 is YES, is the type of visual approach slope indicator system provided with the accuracy required?","sha256:9296d3797719f76f2ab0d4270718ef2a4cae4a2c434e0b29dc4ea0a00f3a3bd8","all-forms-preview-011-0076","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.323","77","21","raw PDF page 21; AGA 011.323; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.13","If the answer to AGA 011.322 is YES, is the description of the visual approach slope indicator system provided with the accuracy required?","sha256:c57dea2426e360a776e0ca0caa92832aa044303810a62e12fc79eadab1296955","all-forms-preview-011-0077","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.325","78","21","raw PDF page 21; AGA 011.325; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.13","Is the information of the displacement angle and direction of the visual approach slope indicator system provided, where the axis of the system is Yes No N/A Check the angle of displacement Check the direction of displacement i.e. left or right for the type of visual approach slope Satisfactory Not satisfactory Regulatory ref. Protocol question Reply Guidance for review of protocol question Status of implementation Evidence/No tes/Commen ts Yes/Sat: Yes/Not Sat: No/Not Sat: N/A: FSS–AGA–FORM 011 30 April 2024 22 of 30 NAMCATS-AH 139.09.13 not parallel to the runway centre line?","sha256:a632ba633f97e9e89e0ca6b7c28052f51b3be3edf4f44ba5c5b2fb55d41bbcf2","all-forms-preview-011-0078","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.327","79","22","raw PDF page 22; AGA 011.327; Protocol question column","NAMCARs 139.09.6","Is the information on the location of the arresting gear cable provided across the runway?","sha256:52792e0fedb1d708c06b8a82384bf50695121c4a9d0b72b2f49b5655457418e0","all-forms-preview-011-0079","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.329","80","22","raw PDF page 22; AGA 011.329; Protocol question column","NAMCARs 139.09.6 | NAMCARs 139.09.2","Is the information on the location and description of the arresting system provided at any runway end with the accuracy required?","sha256:6f949e387daa0b932a0d1b9a57dda9e572effdb13fcabb0be43b6a4de184c9a6","all-forms-preview-011-0080","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.331","81","22","raw PDF page 22; AGA 011.331; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.10.9","Is the information on the location of radio altimeters operating area provided with the accuracy required?","sha256:1e91084fbb407c7c12351f9f342cb55892bc5c2d746d63e2126900295df374c0","all-forms-preview-011-0081","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.333","82","23","raw PDF page 23; AGA 011.333; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the geographical location and elevation of each apron(s) provided with the accuracy required?","sha256:5bad5c8fbbb2dfecd26ec2c444809fe673a7de751e9b3bd87c1699019670d55f","all-forms-preview-011-0082","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.335","83","23","raw PDF page 23; AGA 011.335; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6","Is the information on the designation, type and aircraft restriction of each apron provided with the accuracy required?","sha256:369b1f3c65ffb03f0ff1ad64ee11dab4a3805a30f7c6becc3be60f6539cd0a02","all-forms-preview-011-0083","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.337","84","23","raw PDF page 23; AGA 011.337; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.6 | NAMCARs 139.09.7","Is the information of the pavement surface type and bearing strength for each apron(s) provided with the accuracy required?","sha256:3a1ab116a65b0ef811ca461fa241959380cf7d0d712914619871398885a4db9a","all-forms-preview-011-0084","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.339","85","23","raw PDF page 23; AGA 011.339; Protocol question column","NAMCARs 139.09.2 | NAMCARs 139.09.7","Is the information on the designation, geographical location Yes No Check data on taxiways designation, Satisfactory Not satisfactory Regulatory ref. Protocol question Reply Guidance for review of protocol question Status of implementation Evidence/No tes/Commen ts Yes/Sat: Yes/Not Sat: No/Not Sat: N/A: FSS–AGA–FORM 011 30 April 2024 24 of 30 NAMCARs 139.09.6 NAMCATS-AH 139.09.6 and width of the taxiway for each taxiway provided with the accuracy required?","sha256:059134107100da99c7cf34a322dfd2b118c46063fa07303ea134203fa356b8af","all-forms-preview-011-0085","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-011","AGA 011.341","86","24","raw PDF page 24; AGA 011.341; Protocol question column","NAMCARs 139.09.6 | NAMCARs 139.09.2","Is the information on the type of bridge provided with the accuracy required?","sha256:25c9fdd69395f0b6dd98a20d74d38276c454e521b3d51bb999d8c73de5c76b38","all-forms-preview-011-0086","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
